                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    322,                0.28894,                0.21563,                0.86779,                      1,                 0.9986,                  0.995,                0.91187,                0.46529,                0.27684,                0.89438,              0.0007328,              0.0007328,              0.0007328
                    323,                0.27538,                0.19602,                0.86789,                0.97893,                0.99903,                0.99436,                0.89688,                0.48742,                0.28213,                0.91181,             0.00072884,             0.00072884,             0.00072884
                    324,                0.31056,                 0.2244,                0.88029,                0.98923,                0.98754,                0.99307,                0.88088,                0.52682,                0.31707,                0.93448,             0.00072488,             0.00072488,             0.00072488
                    325,                0.28464,                0.20837,                0.87743,                      1,                0.98915,                0.99449,                0.88236,                0.56638,                0.35033,                0.95981,             0.00072092,             0.00072092,             0.00072092
                    326,                0.29906,                0.21256,                0.86978,                0.99791,                0.98925,                0.99373,                0.88819,                0.54057,                0.34793,                0.93661,             0.00071696,             0.00071696,             0.00071696
                    327,                0.28625,                0.20858,                0.86705,                      1,                0.98609,                0.99323,                0.89176,                0.50928,                0.35091,                0.89551,               0.000713,               0.000713,               0.000713
                    328,                0.29332,                0.21395,                0.87291,                      1,                0.97063,                0.99273,                0.90884,                0.48274,                0.38249,                0.87589,             0.00070904,             0.00070904,             0.00070904
                    329,                0.27841,                0.19599,                0.85948,                      1,                 0.9736,                0.99347,                0.89839,                0.53875,                0.39625,                0.89904,             0.00070508,             0.00070508,             0.00070508
                    330,                 0.2723,                0.20143,                0.85107,                0.98921,                0.98571,                0.99389,                0.88893,                 0.5631,                0.33738,                0.90982,             0.00070112,             0.00070112,             0.00070112
                    331,                 0.2888,                0.21269,                 0.8735,                      1,                0.97512,                0.99469,                0.90439,                0.52553,                0.33754,                0.90033,             0.00069716,             0.00069716,             0.00069716
                    332,                0.29976,                0.21435,                0.86831,                0.97837,                0.97281,                0.99255,                0.89935,                0.54961,                 0.3685,                0.91052,              0.0006932,              0.0006932,              0.0006932
                    333,                0.28674,                0.20139,                0.85331,                0.97849,                0.97828,                0.99355,                0.91854,                 0.4755,                 0.3285,                0.86661,             0.00068924,             0.00068924,             0.00068924
                    334,                0.28787,                0.21361,                 0.8683,                0.96787,                0.97169,                0.99009,                0.91184,                0.44096,                0.36417,                0.85134,             0.00068528,             0.00068528,             0.00068528
                    335,                0.28118,                0.20764,                0.86176,                0.98401,                0.90323,                0.98339,                 0.8918,                0.47727,                0.50338,                0.86906,             0.00068132,             0.00068132,             0.00068132
                    336,                 0.2931,                0.21041,                0.86493,                      1,                0.84627,                0.97917,                 0.8633,                0.53674,                0.66012,                0.90583,             0.00067736,             0.00067736,             0.00067736
                    337,                0.28533,                0.20204,                0.85708,                0.98813,                0.89478,                0.98633,                0.86905,                0.56531,                0.60062,                 0.9229,              0.0006734,              0.0006734,              0.0006734
                    338,                0.28493,                0.19909,                0.86057,                0.98901,                0.96731,                 0.9904,                0.90611,                0.47214,                0.33897,                0.86105,             0.00066944,             0.00066944,             0.00066944
                    339,                0.27954,                0.19876,                0.85555,                0.97869,                0.98776,                0.99426,                0.92447,                0.44263,                0.29769,                0.84828,             0.00066548,             0.00066548,             0.00066548
                    340,                0.29035,                0.21423,                0.87296,                0.97824,                0.96685,                0.98976,                0.89938,                0.50471,                0.33839,                0.87351,             0.00066152,             0.00066152,             0.00066152
                    341,                0.29639,                0.21544,                0.87866,                0.97842,                0.97487,                0.99166,                0.90512,                0.51575,                0.33258,                0.88802,             0.00065756,             0.00065756,             0.00065756
                    342,                 0.2694,                0.20292,                0.86319,                0.98906,                 0.9721,                0.99398,                0.90061,                 0.4884,                0.35112,                0.87558,              0.0006536,              0.0006536,              0.0006536
                    343,                0.27372,                0.19406,                 0.8585,                0.96305,                0.96774,                0.98946,                 0.8771,                0.54741,                0.41089,                 0.9171,             0.00064964,             0.00064964,             0.00064964
                    344,                 0.2801,                0.20063,                0.86517,                0.97821,                0.96529,                0.99255,                0.86199,                0.60884,                0.40401,                0.95859,             0.00064568,             0.00064568,             0.00064568
                    345,                0.28113,                0.20456,                0.86746,                0.96752,                0.96103,                0.99251,                0.85597,                0.62334,                0.38514,                0.96091,             0.00064172,             0.00064172,             0.00064172
                    346,                0.26827,                0.19355,                0.85961,                0.96807,                0.97792,                0.98736,                0.85337,                 0.5994,                0.37598,                0.95238,             0.00063776,             0.00063776,             0.00063776
                    347,                0.26876,                0.20498,                 0.8612,                0.96805,                 0.9773,                0.98719,                 0.8676,                0.55647,                0.38179,                0.93168,              0.0006338,              0.0006338,              0.0006338
                    348,                0.27578,                0.20217,                 0.8665,                0.96783,                0.97059,                0.99055,                 0.8604,                0.56549,                0.42276,                0.94267,             0.00062984,             0.00062984,             0.00062984
                    349,                0.28144,                0.20543,                0.86357,                0.98868,                0.93878,                0.99271,                0.86303,                0.58766,                0.45596,                0.96541,             0.00062588,             0.00062588,             0.00062588
                    350,                0.27851,                0.19423,                0.86334,                0.98768,                      1,                0.99404,                0.88387,                0.55606,                0.37266,                0.93684,             0.00062192,             0.00062192,             0.00062192
                    351,                0.27314,                0.20415,                0.86729,                0.98936,                0.99992,                0.99213,                0.89573,                0.53393,                0.32428,                0.91287,             0.00061796,             0.00061796,             0.00061796
                    352,                0.27143,                0.19381,                0.86677,                0.97774,                0.98925,                0.99106,                0.90339,                0.48427,                0.32148,                0.87884,               0.000614,               0.000614,               0.000614
                    353,                 0.2627,                 0.1952,                0.85277,                0.98063,                0.97849,                0.99034,                0.92027,                0.44226,                0.36913,                0.85574,             0.00061004,             0.00061004,             0.00061004
                    354,                0.26266,                0.19487,                0.85604,                0.98897,                0.96432,                0.99214,                0.90664,                0.47024,                0.39838,                0.86348,             0.00060608,             0.00060608,             0.00060608
                    355,                0.27274,                0.19647,                0.86135,                0.98898,                0.96504,                0.99211,                0.90977,                0.47383,                 0.3716,                0.86717,             0.00060212,             0.00060212,             0.00060212
                    356,                0.26138,                0.19125,                0.85354,                0.98909,                 0.9751,                0.99041,                0.91546,                0.47765,                0.32659,                0.86815,             0.00059816,             0.00059816,             0.00059816
                    357,                0.26247,                0.19143,                0.85521,                      1,                0.97832,                0.99401,                0.90649,                0.49006,                0.31982,                0.88373,              0.0005942,              0.0005942,              0.0005942
                    358,                0.26255,                0.18918,                0.86168,                      1,                0.98806,                0.99469,                0.91128,                 0.5101,                0.31142,                0.90249,             0.00059024,             0.00059024,             0.00059024
                    359,                0.26899,                0.19809,                0.86403,                      1,                0.98795,                0.99489,                0.91454,                0.51266,                 0.3136,                0.91073,             0.00058628,             0.00058628,             0.00058628
                    360,                0.26985,                0.19442,                0.84552,                0.98875,                0.97849,                 0.9934,                0.89681,                0.53635,                0.34678,                0.91604,             0.00058232,             0.00058232,             0.00058232
                    361,                0.26072,                0.20037,                0.85691,                0.98912,                0.97721,                 0.9928,                 0.8937,                0.53125,                0.40222,                 0.9058,             0.00057836,             0.00057836,             0.00057836
                    362,                0.27674,                0.18588,                 0.8469,                0.97754,                0.93607,                 0.9919,                0.88278,                0.56702,                0.48941,                 0.9297,              0.0005744,              0.0005744,              0.0005744
                    363,                0.26092,                0.19015,                0.85547,                0.96735,                0.95575,                0.99121,                0.88412,                0.56431,                0.44236,                0.93317,             0.00057044,             0.00057044,             0.00057044
                    364,                0.25038,                0.17719,                0.85021,                0.98901,                0.96803,                0.99334,                0.89201,                0.54044,                0.42018,                0.92039,             0.00056648,             0.00056648,             0.00056648
                    365,                0.25594,                0.18668,                 0.8564,                0.99885,                0.96774,                0.99332,                0.90053,                0.52417,                0.39718,                0.91294,             0.00056252,             0.00056252,             0.00056252
                    366,                0.26192,                0.19726,                0.85682,                0.99927,                0.97849,                0.99324,                0.89777,                0.50413,                0.33654,                0.89709,             0.00055856,             0.00055856,             0.00055856
                    367,                0.26745,                0.19101,                0.85738,                0.99807,                0.97849,                0.99352,                0.89142,                0.52835,                0.34312,                0.89773,              0.0005546,              0.0005546,              0.0005546
                    368,                0.25845,                  0.194,                0.85865,                0.99085,                0.96774,                0.99253,                0.87812,                0.54444,                0.37947,                  0.903,             0.00055064,             0.00055064,             0.00055064
                    369,                 0.2722,                0.20126,                0.86097,                0.99193,                0.95699,                0.99149,                 0.8921,                0.50424,                0.39459,                0.87487,             0.00054668,             0.00054668,             0.00054668
                    370,                0.25467,                0.18486,                0.85668,                      1,                0.96459,                0.99377,                0.90237,                0.48761,                0.35737,                0.86987,             0.00054272,             0.00054272,             0.00054272
                    371,                0.24695,                0.18264,                 0.8506,                      1,                  0.974,                0.99326,                0.90476,                0.47566,                0.32986,                0.86346,             0.00053876,             0.00053876,             0.00053876
                    372,                0.24307,                0.17802,                0.85383,                0.97709,                0.97849,                0.98948,                0.90172,                0.49092,                0.35549,                0.86726,              0.0005348,              0.0005348,              0.0005348
                    373,                0.26506,                0.19344,                 0.8665,                0.99282,                0.96774,                0.99371,                0.90164,                0.50303,                 0.3286,                0.87494,             0.00053084,             0.00053084,             0.00053084
                    374,                0.26013,                0.18352,                0.85531,                0.97871,                0.98859,                0.99397,                0.89796,                0.52236,                0.31951,                0.89796,             0.00052688,             0.00052688,             0.00052688
                    375,                0.24888,                0.17935,                0.84299,                0.97872,                0.98904,                0.99355,                0.89715,                0.51657,                0.33369,                0.90616,             0.00052292,             0.00052292,             0.00052292
                    376,                0.26986,                0.19358,                0.86469,                0.98915,                 0.9807,                0.99427,                 0.8932,                0.52587,                0.34129,                0.92117,             0.00051896,             0.00051896,             0.00051896
                    377,                0.26434,                0.19312,                0.86229,                0.98163,                0.98925,                0.99436,                0.89691,                0.51669,                0.32122,                0.91544,               0.000515,               0.000515,               0.000515
                    378,                   0.25,                0.18639,                0.85566,                0.99622,                0.98925,                0.99469,                0.90895,                0.49659,                0.30732,                0.89691,             0.00051104,             0.00051104,             0.00051104
                    379,                0.24201,                0.17745,                0.84724,                      1,                0.98347,                0.99449,                0.91184,                0.48498,                 0.3234,                0.88656,             0.00050708,             0.00050708,             0.00050708
                    380,                0.24122,                  0.184,                0.84501,                      1,                0.98772,                0.99449,                0.91591,                0.45905,                0.28231,                0.87412,             0.00050312,             0.00050312,             0.00050312
                    381,                0.25675,                0.19011,                0.86125,                0.99937,                0.97849,                0.99419,                0.92299,                0.46158,                0.27201,                0.86751,             0.00049916,             0.00049916,             0.00049916
                    382,                   0.25,                0.18993,                0.85126,                0.98409,                0.97849,                0.99237,                0.91142,                0.48667,                0.28643,                0.88184,              0.0004952,              0.0004952,              0.0004952
                    383,                  0.255,                 0.1866,                0.85529,                0.98807,                0.97849,                0.99254,                0.90605,                0.51568,                 0.2992,                0.90303,             0.00049124,             0.00049124,             0.00049124
                    384,                0.25437,                0.18973,                0.85632,                0.99943,                0.97849,                0.99468,                0.89929,                0.54215,                0.30127,                0.92915,             0.00048728,             0.00048728,             0.00048728
                    385,                0.24318,                 0.1849,                0.84715,                      1,                0.98787,                0.99479,                0.89113,                0.55745,                0.30486,                 0.9389,             0.00048332,             0.00048332,             0.00048332
                    386,                 0.2555,                 0.1863,                0.85428,                0.99949,                0.97849,                0.99468,                0.89547,                0.55871,                0.30506,                0.94865,             0.00047936,             0.00047936,             0.00047936
                    387,                0.26397,                0.19072,                0.84998,                0.99959,                0.97849,                0.99458,                 0.8885,                0.55885,                0.31586,                0.95399,              0.0004754,              0.0004754,              0.0004754
                    388,                0.26972,                0.19401,                0.86277,                      1,                 0.9769,                0.99003,                0.86964,                0.57317,                 0.3812,                0.95659,             0.00047144,             0.00047144,             0.00047144
                    389,                0.24492,                 0.1777,                0.83881,                0.99935,                0.96774,                0.98583,                0.86476,                0.59484,                0.38747,                0.97034,             0.00046748,             0.00046748,             0.00046748
                    390,                0.26457,                0.18534,                0.85832,                0.99604,                0.96774,                0.99368,                 0.8803,                0.60995,                0.38124,                0.97672,             0.00046352,             0.00046352,             0.00046352
                    391,                0.25599,                0.18974,                0.84887,                0.99839,                0.97849,                0.99438,                0.88594,                0.55178,                0.34017,                0.94148,             0.00045956,             0.00045956,             0.00045956
                    392,                0.25853,                0.18458,                0.86055,                      1,                0.98585,                 0.9943,                 0.8955,                0.53452,                0.34494,                0.93248,              0.0004556,              0.0004556,              0.0004556
                    393,                0.25821,                0.18257,                0.85109,                0.99887,                0.97849,                0.99417,                0.90089,                 0.5265,                0.32998,                0.91796,             0.00045164,             0.00045164,             0.00045164
                    394,                0.23908,                0.17613,                0.84434,                0.99663,                0.97849,                0.99299,                0.90035,                 0.5212,                0.35606,                0.90897,             0.00044768,             0.00044768,             0.00044768
                    395,                0.25425,                0.18568,                0.86037,                0.98891,                0.95861,                0.99263,                0.88833,                0.54403,                 0.4008,                0.91655,             0.00044372,             0.00044372,             0.00044372
                    396,                0.24663,                0.17928,                0.85046,                      1,                0.96429,                0.99276,                0.89564,                0.51938,                0.40507,                 0.9026,             0.00043976,             0.00043976,             0.00043976
                    397,                0.25659,                0.19325,                0.85789,                      1,                0.97827,                0.98809,                0.90278,                0.49748,                0.37148,                0.89442,              0.0004358,              0.0004358,              0.0004358
